"id","distributor","invoice","date","isbn","title","author","qty","rrp","disc","lineCost","lineRRP","publisher"
841,"Macmillan Distribution (MDL)",60022223,"03-Sep-24",9781803362182,"A Magic Steeped In Poison","Lin Judy I.",1,8.99,50,4.5,8.99,"Titan Books Limited"
842,"Macmillan Distribution (MDL)",55275895,"11-Feb-24",9781803362076,"Girls of Little Hope","Halvorsen Dale",1,9.99,50,5,9.99,"Titan Books Limited"
843,"Macmillan Distribution (MDL)",58803167,"09-Jul-24",9781803362076,"Girls of Little Hope","Halvorsen Dale",1,9.99,50,5,9.99,"Titan Books Limited"
844,"Macmillan Distribution (MDL)",59250234,"29-Jul-24",9781803362076,"Girls of Little Hope","Halvorsen Dale",1,9.99,50,5,9.99,"Titan Books Limited"
845,"Macmillan Distribution (MDL)",59505801,"12-Aug-24",9781803362076,"Girls of Little Hope","Halvorsen Dale",1,9.99,50,5,9.99,"Titan Books Limited"
846,"Macmillan Distribution (MDL)",60096146,"08-Sep-24",9781803362076,"Girls of Little Hope","Halvorsen Dale",1,9.99,50,5,9.99,"Titan Books Limited"
847,"Macmillan Distribution (MDL)",62483732,"15-Dec-24",9781803362076,"Girls of Little Hope","Halvorsen Dale",1,9.99,50,5,9.99,"Titan Books Limited"
848,"Macmillan Distribution (MDL)",54679674,"15-Jan-24",9781803361246,"SURVIVING SKY  THE","RAO  KRITIKA H.",2,9.99,50,9.99,19.98,"Titan Books Limited"
849,"Macmillan Distribution (MDL)",54958972,"28-Jan-24",9781803361246,"SURVIVING SKY  THE","RAO  KRITIKA H.",1,9.99,50,5,9.99,"Titan Books Limited"
850,"Macmillan Distribution (MDL)",55392905,"15-Feb-24",9781803361246,"SURVIVING SKY  THE","RAO  KRITIKA H.",1,9.99,50,5,9.99,"Titan Books Limited"
851,"Macmillan Distribution (MDL)",56532913,"04-Apr-24",9781803361246,"SURVIVING SKY  THE","RAO  KRITIKA H.",1,9.99,50,5,9.99,"Titan Books Limited"
852,"Macmillan Distribution (MDL)",57019314,"22-Apr-24",9781803361246,"SURVIVING SKY  THE","RAO  KRITIKA H.",1,9.99,50,5,9.99,"Titan Books Limited"
853,"Macmillan Distribution (MDL)",59505801,"12-Aug-24",9781803361246,"SURVIVING SKY  THE","RAO  KRITIKA H.",1,9.99,50,5,9.99,"Titan Books Limited"
854,"Macmillan Distribution (MDL)",60516234,"23-Sep-24",9781803361246,"SURVIVING SKY  THE","RAO  KRITIKA H.",1,9.99,50,5,9.99,"Titan Books Limited"
855,"Macmillan Distribution (MDL)",54560472,"08-Jan-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
856,"Macmillan Distribution (MDL)",54679674,"15-Jan-24",9781803360997,"Nettle & Bone","Kingfisher T.",2,8.99,50,8.99,17.98,"Titan Books Limited"
857,"Macmillan Distribution (MDL)",55170627,"05-Feb-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
858,"Macmillan Distribution (MDL)",55413082,"18-Feb-24",9781803360997,"Nettle & Bone","Kingfisher T.",3,8.99,50,13.49,26.97,"Titan Books Limited"
859,"Macmillan Distribution (MDL)",55461915,"20-Feb-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
860,"Macmillan Distribution (MDL)",55730584,"29-Feb-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
861,"Macmillan Distribution (MDL)",55986015,"12-Mar-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
862,"Macmillan Distribution (MDL)",55986015,"12-Mar-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
863,"Macmillan Distribution (MDL)",56776677,"09-Apr-24",9781803360997,"Nettle & Bone","Kingfisher T.",2,8.99,50,8.99,17.98,"Titan Books Limited"
864,"Macmillan Distribution (MDL)",56904853,"16-Apr-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
865,"Macmillan Distribution (MDL)",57318990,"02-May-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
866,"Macmillan Distribution (MDL)",57376222,"07-May-24",9781803360997,"Nettle & Bone","Kingfisher T.",3,8.99,50,13.49,26.97,"Titan Books Limited"
867,"Macmillan Distribution (MDL)",57899462,"31-May-24",9781803360997,"Nettle & Bone","Kingfisher T.",2,8.99,50,8.99,17.98,"Titan Books Limited"
868,"Macmillan Distribution (MDL)",57965511,"04-Jun-24",9781803360997,"Nettle & Bone","Kingfisher T.",2,8.99,50,8.99,17.98,"Titan Books Limited"
869,"Macmillan Distribution (MDL)",58474023,"24-Jun-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
870,"Macmillan Distribution (MDL)",58558901,"27-Jun-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
871,"Macmillan Distribution (MDL)",58712986,"04-Jul-24",9781803360997,"Nettle & Bone","Kingfisher T.",2,8.99,50,8.99,17.98,"Titan Books Limited"
872,"Macmillan Distribution (MDL)",59227100,"28-Jul-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
873,"Macmillan Distribution (MDL)",59309115,"31-Jul-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
874,"Macmillan Distribution (MDL)",59632102,"19-Aug-24",9781803360997,"Nettle & Bone","Kingfisher T.",2,8.99,50,8.99,17.98,"Titan Books Limited"
875,"Macmillan Distribution (MDL)",59814871,"26-Aug-24",9781803360997,"Nettle & Bone","Kingfisher T.",5,8.99,50,22.48,44.95,"Titan Books Limited"
876,"Macmillan Distribution (MDL)",60172128,"10-Sep-24",9781803360997,"Nettle & Bone","Kingfisher T.",3,8.99,50,13.49,26.97,"Titan Books Limited"
877,"Macmillan Distribution (MDL)",60778239,"01-Oct-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
878,"Macmillan Distribution (MDL)",60925932,"07-Oct-24",9781803360997,"Nettle & Bone","Kingfisher T.",3,8.99,50,13.49,26.97,"Titan Books Limited"
879,"Macmillan Distribution (MDL)",61411150,"28-Oct-24",9781803360997,"Nettle & Bone","Kingfisher T.",2,8.99,50,8.99,17.98,"Titan Books Limited"
880,"Macmillan Distribution (MDL)",62281986,"05-Dec-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
881,"Macmillan Distribution (MDL)",62370717,"09-Dec-24",9781803360997,"Nettle & Bone","Kingfisher T.",1,8.99,50,4.5,8.99,"Titan Books Limited"
882,"Macmillan Distribution (MDL)",57807436,"27-May-24",9781803360553,"How to Sell a Haunted House","Hendrix Grady",1,9.99,50,5,9.99,"Titan Books Limited"
883,"Macmillan Distribution (MDL)",60022223,"03-Sep-24",9781803360553,"How to Sell a Haunted House","Hendrix Grady",1,9.99,50,5,9.99,"Titan Books Limited"
884,"Macmillan Distribution (MDL)",62281986,"05-Dec-24",9781803360553,"How to Sell a Haunted House","Hendrix Grady",1,9.99,50,5,9.99,"Titan Books Limited"
885,"Macmillan Distribution (MDL)",54560472,"08-Jan-24",9781803360072,"What Moves The Dead","Kingfisher T",1,8.99,50,4.5,8.99,"Titan Books Limited"
886,"Macmillan Distribution (MDL)",54995770,"29-Jan-24",9781803360072,"What Moves The Dead","Kingfisher T",1,8.99,50,4.5,8.99,"Titan Books Limited"
887,"Macmillan Distribution (MDL)",59814871,"26-Aug-24",9781803360072,"What Moves The Dead","Kingfisher T",2,8.99,50,8.99,17.98,"Titan Books Limited"
888,"Macmillan Distribution (MDL)",60345790,"17-Sep-24",9781803360072,"What Moves The Dead","Kingfisher T",1,8.99,50,4.5,8.99,"Titan Books Limited"
889,"Macmillan Distribution (MDL)",60378850,"18-Sep-24",9781803360072,"What Moves The Dead","Kingfisher T",2,8.99,50,8.99,17.98,"Titan Books Limited"
890,"Macmillan Distribution (MDL)",60778239,"01-Oct-24",9781803360072,"What Moves The Dead","Kingfisher T",1,8.99,50,4.5,8.99,"Titan Books Limited"
891,"Macmillan Distribution (MDL)",61046665,"13-Oct-24",9781803360072,"What Moves The Dead","Kingfisher T",2,8.99,50,8.99,17.98,"Titan Books Limited"
892,"Macmillan Distribution (MDL)",55170627,"05-Feb-24",9781803360027,"BARROW OF WINTER","LONG  H. M.",1,8.99,50,4.5,8.99,"Titan Books Limited"
893,"Macmillan Distribution (MDL)",58639642,"01-Jul-24",9781803289748,"ZC:Bibi and the Box of Fairy Tales","FrenchVivian",3,12,50,18,36,"undefined"
894,"Macmillan Distribution (MDL)",59020506,"22-Jul-24",9781803289748,"ZC:Bibi and the Box of Fairy Tales","FrenchVivian",2,12,50,12,24,"undefined"
895,"Macmillan Distribution (MDL)",54545988,"07-Jan-24",9781803289281,"War of the Heavenly Horses","Roland Chambers",2,7.99,50,7.99,15.98,"Chicago Review Press, Incorporated"
896,"Macmillan Distribution (MDL)",55529838,"22-Feb-24",9781803288055,"Catfish Rolling","",5,8.99,50,22.48,44.95,"Head of Zeus"
897,"Macmillan Distribution (MDL)",56429888,"28-Mar-24",9781803288055,"Catfish Rolling","",1,8.99,50,4.5,8.99,"Head of Zeus"
898,"Macmillan Distribution (MDL)",54484024,"02-Jan-24",9781803288048,"Catfish Rolling","Clara Kumagai",2,14.99,50,14.99,29.98,"Head of Zeus"
899,"Macmillan Distribution (MDL)",54560472,"08-Jan-24",9781803288048,"Catfish Rolling","Clara Kumagai",1,14.99,50,7.5,14.99,"Head of Zeus"
900,"Macmillan Distribution (MDL)",54842826,"23-Jan-24",9781803288048,"Catfish Rolling","Clara Kumagai",2,14.99,50,14.99,29.98,"Head of Zeus"
901,"Macmillan Distribution (MDL)",55392905,"15-Feb-24",9781803288048,"Catfish Rolling","Clara Kumagai",2,14.99,50,14.99,29.98,"Head of Zeus"
902,"Macmillan Distribution (MDL)",61858392,"19-Nov-24",9781803287430,"Of Gods and Men","DunnDaisy",1,20,50,10,20,"Head of Zeus"
903,"Macmillan Distribution (MDL)",54633844,"11-Jan-24",9781803287416,"House of Snow","ParnavelasEllen",1,20,50,10,20,"Head of Zeus"
904,"Macmillan Distribution (MDL)",56266296,"25-Mar-24",9781803287416,"House of Snow","ParnavelasEllen",1,20,50,10,20,"Head of Zeus"
905,"Macmillan Distribution (MDL)",54484024,"02-Jan-24",9781803287393,"Queer","WynneFrank",1,20,50,10,20,"Head of Zeus"
906,"Macmillan Distribution (MDL)",57479463,"13-May-24",9781803287393,"Queer","WynneFrank",1,20,50,10,20,"Head of Zeus"
907,"Macmillan Distribution (MDL)",59632102,"19-Aug-24",9781803287034,"Cello","Kate Kennedy",1,30,50,15,30,"Head of Zeus"
908,"Macmillan Distribution (MDL)",54706310,"16-Jan-24",9781803285665,"Guru the Bagman and the Sceptic T","O'MahonySeamus",2,10.99,50,10.99,21.98,"Head of Zeus"
909,"Macmillan Distribution (MDL)",57145638,"25-Apr-24",9781803285535,"Stuck Monkey","Hamilton-PatersonJames",2,9.99,50,9.99,19.98,"Head of Zeus"
910,"Macmillan Distribution (MDL)",60562368,"01-Oct-24",9781803284798,"Weimar Years The","McDonoughFrank",1,12.99,50,6.5,12.99,"Head of Zeus"
911,"Macmillan Distribution (MDL)",55730584,"29-Feb-24",9781803283814,"How Things Fall Apart","DoreElizabeth",1,10.99,50,5.5,10.99,"Head of Zeus"
912,"Macmillan Distribution (MDL)",56532913,"04-Apr-24",9781803283814,"How Things Fall Apart","DoreElizabeth",1,10.99,50,5.5,10.99,"Head of Zeus"
913,"Macmillan Distribution (MDL)",58558901,"27-Jun-24",9781803281629,"The Last Whale","VickChris",15,8.99,50,67.43,134.85,"Head of Zeus"
914,"Macmillan Distribution (MDL)",54603236,"10-Jan-24",9781803281230,"The Little Library Parties","YoungKate",2,15,50,15,30,"Head of Zeus"
915,"Macmillan Distribution (MDL)",59763479,"22-Aug-24",9781803281117,"Circus Maximus: Return of the Champion","Annelise Gray",2,8.99,50,8.99,17.98,"Head of Zeus"
916,"Macmillan Distribution (MDL)",61076823,"14-Oct-24",9781803281117,"Circus Maximus: Return of the Champion","Annelise Gray",1,8.99,50,4.5,8.99,"Head of Zeus"
917,"Macmillan Distribution (MDL)",62483732,"15-Dec-24",9781803281117,"Circus Maximus: Return of the Champion","Annelise Gray",1,8.99,50,4.5,8.99,"Head of Zeus"
918,"Macmillan Distribution (MDL)",55413082,"18-Feb-24",9781803281070,"Circus Maximus: Rider of the Storm","GrayAnnelise",1,8.99,50,4.5,8.99,"Head of Zeus"
919,"Macmillan Distribution (MDL)",57965511,"04-Jun-24",9781803281070,"Circus Maximus: Rider of the Storm","GrayAnnelise",1,8.99,50,4.5,8.99,"Head of Zeus"
920,"Macmillan Distribution (MDL)",58920635,"16-Jul-24",9781803281070,"Circus Maximus: Rider of the Storm","GrayAnnelise",1,8.99,50,4.5,8.99,"Head of Zeus"
921,"Macmillan Distribution (MDL)",56509423,"03-Apr-24",9781803280288,"Womans Lore","CleggSarah",2,10.99,50,10.99,21.98,"Head of Zeus"
922,"Macmillan Distribution (MDL)",57318990,"02-May-24",9781803280288,"Womans Lore","CleggSarah",1,10.99,50,5.5,10.99,"Head of Zeus"
923,"Macmillan Distribution (MDL)",58125541,"12-Jun-24",9781803280288,"Womans Lore","CleggSarah",1,10.99,50,5.5,10.99,"Head of Zeus"
924,"Macmillan Distribution (MDL)",60172128,"10-Sep-24",9781803280288,"Womans Lore","CleggSarah",1,10.99,50,5.5,10.99,"Head of Zeus"
925,"Macmillan Distribution (MDL)",60345790,"17-Sep-24",9781803280288,"Womans Lore","CleggSarah",1,10.99,50,5.5,10.99,"Head of Zeus"
926,"Macmillan Distribution (MDL)",61134297,"16-Oct-24",9781803280288,"Womans Lore","CleggSarah",1,10.99,50,5.5,10.99,"Head of Zeus"
927,"Macmillan Distribution (MDL)",61496849,"31-Oct-24",9781803280288,"Womans Lore","CleggSarah",1,10.99,50,5.5,10.99,"Head of Zeus"
928,"Macmillan Distribution (MDL)",55392905,"15-Feb-24",9781803280271,"Woman's Lore","CleggSarah",1,27.99,50,14,27.99,"Head of Zeus"
929,"Macmillan Distribution (MDL)",54706310,"16-Jan-24",9781801993777,"Best Eid Ever","AhmedSufiya",1,7.99,50,4,7.99,"Bloomsbury Publishing Plc"
930,"Macmillan Distribution (MDL)",59828708,"01-Sep-24",9781801993395,"Tomorrow We Begin","GoodfellowMatt",3,7.99,50,11.99,23.97,"Bloomsbury Publishing Plc"
931,"Macmillan Distribution (MDL)",56429888,"28-Mar-24",9781801991049,"TMND:Time Machine Next Door: Explor","LawrenceIszi",5,6.99,50,17.48,34.95,"Bloomsbury Publishing Plc"
932,"Macmillan Distribution (MDL)",62139497,"29-Nov-24",9781801991049,"TMND:Time Machine Next Door: Explor","LawrenceIszi",1,6.99,50,3.5,6.99,"Bloomsbury Publishing Plc"
933,"Macmillan Distribution (MDL)",54521973,"04-Jan-24",9781801991018,"City of Spies FLA","LawrenceIszi",40,7.99,50,159.8,319.6,"Bloomsbury Publishing Plc"
934,"Macmillan Distribution (MDL)",60807522,"02-Oct-24",9781801509053,"Mighty Atom","Knott Adrian",1,25,40,15,25,"Pitch Publishing (Brighton) Limited"
935,"Macmillan Distribution (MDL)",54842826,"23-Jan-24",9781801508889,"One Shilling","Caldwell Matthew",1,25,40,15,25,"Pitch Publishing (Brighton) Limited"
936,"Macmillan Distribution (MDL)",54995770,"29-Jan-24",9781801508889,"One Shilling","Caldwell Matthew",1,25,40,15,25,"Pitch Publishing (Brighton) Limited"
937,"Macmillan Distribution (MDL)",59632102,"19-Aug-24",9781801508889,"One Shilling","Caldwell Matthew",1,25,40,15,25,"Pitch Publishing (Brighton) Limited"
938,"Macmillan Distribution (MDL)",55529838,"22-Feb-24",9781801506915,"Lost Cricket Stickers","Appleby Matt",1,19.99,40,11.99,19.99,"Pitch Publishing (Brighton) Limited"
939,"Macmillan Distribution (MDL)",56076063,"18-Mar-24",9781801506915,"Lost Cricket Stickers","Appleby Matt",1,19.99,40,11.99,19.99,"Pitch Publishing (Brighton) Limited"
940,"Macmillan Distribution (MDL)",57233928,"30-Apr-24",9781801506885,"Forgotten Pioneers","Wilcock Giles",1,19.99,40,11.99,19.99,"Pitch Publishing (Brighton) Limited"
941,"Macmillan Distribution (MDL)",58078586,"10-Jun-24",9781801501897,"Life of Total Football","Jackson James",1,18.99,40,11.39,18.99,"Pitch Publishing (Brighton) Limited"
942,"Macmillan Distribution (MDL)",59763479,"22-Aug-24",9781801109901,"Ocean","John Haywood",1,30,50,15,30,"Head of Zeus"
943,"Macmillan Distribution (MDL)",62335679,"08-Dec-24",9781801109901,"Ocean","John Haywood",1,30,50,15,30,"Head of Zeus"
944,"Macmillan Distribution (MDL)",56266296,"25-Mar-24",9781801109178,"The Dark Queens","PuhakShelley",1,10.99,50,5.5,10.99,"Head of Zeus"
945,"Macmillan Distribution (MDL)",59404371,"05-Aug-24",9781801109178,"The Dark Queens","PuhakShelley",1,10.99,50,5.5,10.99,"Head of Zeus"
946,"Macmillan Distribution (MDL)",62483732,"15-Dec-24",9781801108850,"Granite Kingdom The","HanniganTim",1,10.99,50,5.5,10.99,"Head of Zeus"
947,"Macmillan Distribution (MDL)",55986015,"12-Mar-24",9781801108706,"Last True Templar The","MorrisonBoyd",1,9.99,50,5,9.99,"Head of Zeus"
948,"Macmillan Distribution (MDL)",59632102,"19-Aug-24",9781801108652,"The Lawless Land","MorrisonBoyd",1,9.99,50,5,9.99,"Head of Zeus"
949,"Macmillan Distribution (MDL)",54560472,"08-Jan-24",9781801108447,"City of Last Chances","",2,9.99,50,9.99,19.98,"Head of Zeus"
950,"Macmillan Distribution (MDL)",54679674,"15-Jan-24",9781801108447,"City of Last Chances","",1,9.99,50,5,9.99,"Head of Zeus"
951,"Macmillan Distribution (MDL)",54787515,"21-Jan-24",9781801108447,"City of Last Chances","",1,9.99,50,5,9.99,"Head of Zeus"
952,"Macmillan Distribution (MDL)",55075160,"31-Jan-24",9781801108447,"City of Last Chances","",2,9.99,50,9.99,19.98,"Head of Zeus"
953,"Macmillan Distribution (MDL)",55300997,"12-Feb-24",9781801108447,"City of Last Chances","",1,9.99,50,5,9.99,"Head of Zeus"
954,"Macmillan Distribution (MDL)",59814871,"26-Aug-24",9781801108447,"City of Last Chances","",2,9.99,50,9.99,19.98,"Head of Zeus"
955,"Macmillan Distribution (MDL)",60378850,"18-Sep-24",9781801108447,"City of Last Chances","",1,9.99,50,5,9.99,"Head of Zeus"
956,"Macmillan Distribution (MDL)",61551351,"04-Nov-24",9781801108447,"City of Last Chances","",1,9.99,50,5,9.99,"Head of Zeus"
957,"Macmillan Distribution (MDL)",62171072,"02-Dec-24",9781801108447,"City of Last Chances","",1,9.99,50,5,9.99,"Head of Zeus"
958,"Macmillan Distribution (MDL)",55275895,"11-Feb-24",9781801107846,"The Hacker","ScanlanDaniel",1,9.99,50,5,9.99,"Head of Zeus"
959,"Macmillan Distribution (MDL)",61351972,"24-Oct-24",9781801107716,"Dentist","Tim Sullivan",1,9.99,50,5,9.99,"Head of Zeus"
960,"Macmillan Distribution (MDL)",58474023,"24-Jun-24",9781801107389,"Overland The","KhanYasmin Cordery",2,16.99,50,16.99,33.98,"Head of Zeus"
961,"Macmillan Distribution (MDL)",55461915,"20-Feb-24",9781801107235,"Dirty Work","PressEyal",1,10.99,50,5.5,10.99,"Head of Zeus"
962,"Macmillan Distribution (MDL)",58920635,"16-Jul-24",9781801107235,"Dirty Work","PressEyal",1,10.99,50,5.5,10.99,"Head of Zeus"
963,"Macmillan Distribution (MDL)",57376222,"07-May-24",9781801105323,"Free Food for Millionaires","LeeMin Jin",1,10.99,50,5.5,10.99,"Apollo"
964,"Macmillan Distribution (MDL)",58474023,"24-Jun-24",9781801105323,"Free Food for Millionaires","LeeMin Jin",1,10.99,50,5.5,10.99,"Apollo"
965,"Macmillan Distribution (MDL)",61411150,"28-Oct-24",9781801105323,"Free Food for Millionaires","LeeMin Jin",1,10.99,50,5.5,10.99,"Apollo"
966,"Macmillan Distribution (MDL)",61551351,"04-Nov-24",9781801105323,"Free Food for Millionaires","LeeMin Jin",1,10.99,50,5.5,10.99,"Apollo"
967,"Macmillan Distribution (MDL)",61245587,"22-Oct-24",9781801104517,"Lost Chapel of Westminster","John Cooper",1,25,50,12.5,25,"Head of Zeus"
968,"Macmillan Distribution (MDL)",58125541,"12-Jun-24",9781801102766,"Hades","KnowlesMark",1,9.99,50,5,9.99,"Head of Zeus"
969,"Macmillan Distribution (MDL)",59250234,"29-Jul-24",9781801102766,"Hades","KnowlesMark",1,9.99,50,5,9.99,"Head of Zeus"
970,"Macmillan Distribution (MDL)",56532913,"04-Apr-24",9781801102742,"Jason","KnowlesMark",1,9.99,50,5,9.99,"Head of Zeus"
971,"Macmillan Distribution (MDL)",58803167,"09-Jul-24",9781801102742,"Jason","KnowlesMark",1,9.99,50,5,9.99,"Head of Zeus"
972,"Macmillan Distribution (MDL)",54995770,"29-Jan-24",9781801102728,"Argo","KnowlesMark",1,10.99,50,5.5,10.99,"Head of Zeus"
973,"Macmillan Distribution (MDL)",59926645,"30-Aug-24",9781801102728,"Argo","KnowlesMark",1,10.99,50,5.5,10.99,"Head of Zeus"
974,"Macmillan Distribution (MDL)",60345790,"17-Sep-24",9781801102728,"Argo","KnowlesMark",1,10.99,50,5.5,10.99,"Head of Zeus"
975,"Macmillan Distribution (MDL)",55529838,"22-Feb-24",9781801102605,"Messalina","Cargill-MartinHonor",2,10.99,50,10.99,21.98,"Head of Zeus"
976,"Macmillan Distribution (MDL)",55986015,"12-Mar-24",9781801102605,"Messalina","Cargill-MartinHonor",1,10.99,50,5.5,10.99,"Head of Zeus"
977,"Macmillan Distribution (MDL)",56118653,"19-Mar-24",9781801102575,"Endurance","WoodLevison",1,20,50,10,20,"Head of Zeus"
978,"Macmillan Distribution (MDL)",59250234,"29-Jul-24",9781801102575,"Endurance","WoodLevison",1,20,50,10,20,"Head of Zeus"
979,"Macmillan Distribution (MDL)",61636292,"07-Nov-24",9781801102575,"Endurance","WoodLevison",1,20,50,10,20,"Head of Zeus"
980,"Macmillan Distribution (MDL)",62023049,"25-Nov-24",9781801102575,"Endurance","WoodLevison",1,20,50,10,20,"Head of Zeus"
981,"Macmillan Distribution (MDL)",61487602,"30-Oct-24",9781801102193,"The Creeper","ShineA.M.",1,9.99,50,5,9.99,"Head of Zeus"
982,"Macmillan Distribution (MDL)",54958972,"28-Jan-24",9781801102148,"Watchers","",1,9.99,50,5,9.99,"Head of Zeus"
983,"Macmillan Distribution (MDL)",60378850,"18-Sep-24",9781801102148,"Watchers","",1,9.99,50,5,9.99,"Head of Zeus"
984,"Macmillan Distribution (MDL)",61813674,"17-Nov-24",9781801102148,"Watchers","",1,9.99,50,5,9.99,"Head of Zeus"
985,"Macmillan Distribution (MDL)",58447204,"23-Jun-24",9781801101615,"Fenland Garden A","PryorFrancis",3,12.99,50,19.49,38.97,"Head of Zeus"
986,"Macmillan Distribution (MDL)",58639642,"01-Jul-24",9781801101615,"Fenland Garden A","PryorFrancis",1,12.99,50,6.5,12.99,"Head of Zeus"
987,"Macmillan Distribution (MDL)",59505801,"12-Aug-24",9781801101615,"Fenland Garden A","PryorFrancis",2,12.99,50,12.99,25.98,"Head of Zeus"
988,"Macmillan Distribution (MDL)",59659574,"20-Aug-24",9781801046848,"Clive Penguin","Huw Lewis Jones",3,7.99,45,13.18,23.97,"Little Tiger Press"
989,"Macmillan Distribution (MDL)",62512333,"16-Dec-24",9781801046848,"Clive Penguin","Huw Lewis Jones",1,7.99,45,4.39,7.99,"Little Tiger Press"
990,"Macmillan Distribution (MDL)",61245587,"22-Oct-24",9781801046572,"All Aboard the Bedtime Bus","Karl Newson",2,7.99,45,8.79,15.98,"Little Tiger Press"
991,"Macmillan Distribution (MDL)",61316654,"23-Oct-24",9781801046541,"Nibbles: The Very Hungry Book Monst","Yarlett Emma",15,12.99,55,87.68,194.85,"Little Tiger Press"
992,"Macmillan Distribution (MDL)",61496849,"31-Oct-24",9781801046541,"Nibbles: The Very Hungry Book Monst","Yarlett Emma",1,12.99,55,5.85,12.99,"Little Tiger Press"
993,"Macmillan Distribution (MDL)",62370717,"09-Dec-24",9781801046541,"Nibbles: The Very Hungry Book Monst","Yarlett Emma",2,12.99,55,11.69,25.98,"Little Tiger Press"
994,"Macmillan Distribution (MDL)",62512333,"16-Dec-24",9781801046541,"Nibbles: The Very Hungry Book Monst","Yarlett Emma",3,12.99,55,17.54,38.97,"Little Tiger Press"
995,"Macmillan Distribution (MDL)",59659574,"20-Aug-24",9781801046527,"Hank Goes Honk","Powell-Tuck Maudie",1,12.99,45,7.14,12.99,"Little Tiger Press"
996,"Macmillan Distribution (MDL)",56269775,"01-Apr-24",9781801046107,"Agent Harrier: This Book Will Self-Destruct","Ben Sanders",2,7.99,45,8.79,15.98,"Little Tiger Press"
997,"Macmillan Distribution (MDL)",56776677,"09-Apr-24",9781801046107,"Agent Harrier: This Book Will Self-Destruct","Ben Sanders",1,7.99,45,4.39,7.99,"Little Tiger Press"
998,"Macmillan Distribution (MDL)",57092623,"01-May-24",9781801046091,"How it Works: Shark","Molly Littleboy",1,7.99,45,4.39,7.99,"Little Tiger Press"
999,"Macmillan Distribution (MDL)",57092623,"01-May-24",9781801045773,"Supersaurus: Total Tricera-Flop!","Woolfe Angela",1,7.99,45,4.39,7.99,"Little Tiger Press"
1000,"Macmillan Distribution (MDL)",61551351,"04-Nov-24",9781801045773,"Supersaurus: Total Tricera-Flop!","Woolfe Angela",1,7.99,45,4.39,7.99,"Little Tiger Press"
